accountid,year,commulative_bill,reading_jan,usage_jan,bill_jan,penalty_jan,totalbill_jan,reading_feb,usage_feb,bill_feb,penalty_feb,totalbill_feb,reading_mar,usage_mar,bill_mar,penalty_mar,totalbill_mar,reading_apr,usage_apr,bill_apr,penalty_apr,totalbill_apr,reading_may,usage_may,bill_may,penalty_may,totalbill_may,reading_jun,usage_jun,bill_jun,penalty_jun,totalbill_jun,reading_jul,usage_jul,bill_jul,penalty_jul,totalbill_jul,reading_aug,usage_aug,bill_aug,penalty_aug,totalbill_aug,reading_sept,usage_sept,bill_sept,penalty_sept,totalbill_sept,reading_oct,usage_oct,bill_oct,penalty_oct,totalbill_oct,reading_nov,usage_nov,bill_nov,penalty_nov,totalbill_nov,reading_dec,usage_dec,bill_dec,penalty_dec,totalbill_dec
0000001883-01-2021,2021,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,1.0,25.0,0.0,25.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001884-01-2021,2021,125.0,1260.0,-4.0,0.0,0.0,0.0,1268.0,8.0,25.0,0.0,25.0,1279.0,11.0,25.0,0.0,25.0,1285.0,6.0,25.0,0.0,25.0,1292.0,7.0,25.0,0.0,25.0,1303.0,11.0,25.0,0.0,25.0,1313.0,10.0,25.0,0.0,25.0,1317.0,4.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001885-01-2021,2021,34.0,234.0,25.0,40.0,0.0,40.0,258.0,24.0,37.0,0.0,37.0,286.0,28.0,49.0,0.0,49.0,305.0,19.0,25.0,0.0,25.0,329.0,24.0,37.0,0.0,37.0,354.0,25.0,40.0,0.0,40.0,368.0,14.0,25.0,0.0,25.0,391.0,23.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001886-01-2021,2021,424.0,2167.0,154.0,427.0,0.0,427.0,2317.0,150.0,415.0,0.0,415.0,2480.0,163.0,454.0,0.0,454.0,2646.0,166.0,463.0,0.0,463.0,2814.0,168.0,469.0,0.0,469.0,2958.0,144.0,397.0,0.0,397.0,3169.0,211.0,598.0,0.0,598.0,3322.0,153.0,424.0,0.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001887-01-2021,2021,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001888-01-2021,2021,25.0,71.0,1.0,25.0,0.0,25.0,83.0,12.0,25.0,0.0,25.0,88.0,5.0,25.0,0.0,25.0,92.0,4.0,25.0,0.0,25.0,99.0,7.0,25.0,0.0,25.0,99.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,101.0,2.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001889-01-2021,2021,75.0,350.0,8.0,25.0,0.0,25.0,354.0,4.0,25.0,0.0,25.0,354.0,0.0,0.0,0.0,0.0,356.0,2.0,25.0,0.0,25.0,358.0,2.0,25.0,0.0,25.0,358.0,0.0,0.0,0.0,0.0,358.0,0.0,0.0,0.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001890-01-2021,2021,25.0,161.0,18.0,25.0,0.0,25.0,183.0,22.0,31.0,0.0,31.0,207.0,24.0,37.0,0.0,37.0,231.0,24.0,37.0,0.0,37.0,245.0,14.0,25.0,0.0,25.0,246.0,1.0,25.0,0.0,25.0,246.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001891-01-2021,2021,325.0,285.0,34.0,67.0,0.0,67.0,322.0,37.0,76.0,0.0,76.0,369.0,47.0,106.0,0.0,106.0,414.0,45.0,100.0,0.0,100.0,448.0,34.0,67.0,0.0,67.0,489.0,41.0,88.0,0.0,88.0,534.0,45.0,100.0,0.0,100.0,569.0,35.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001892-01-2021,2021,255.0,421.0,53.0,124.0,0.0,124.0,449.0,28.0,49.0,0.0,49.0,491.0,42.0,91.0,0.0,91.0,515.0,24.0,37.0,0.0,37.0,553.0,38.0,79.0,0.0,79.0,605.0,52.0,121.0,0.0,121.0,644.0,39.0,82.0,0.0,82.0,673.0,29.0,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001893-01-2021,2021,40.0,175.0,25.0,40.0,0.0,40.0,214.0,39.0,82.0,0.0,82.0,265.0,51.0,118.0,0.0,118.0,285.0,20.0,25.0,0.0,25.0,323.0,38.0,79.0,0.0,79.0,347.0,24.0,37.0,0.0,37.0,380.0,33.0,64.0,0.0,64.0,405.0,25.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001894-01-2021,2021,0.0,155.0,12.0,25.0,0.0,25.0,165.0,10.0,25.0,0.0,25.0,178.0,13.0,25.0,0.0,25.0,188.0,10.0,25.0,0.0,25.0,195.0,7.0,25.0,0.0,25.0,207.0,12.0,25.0,0.0,25.0,219.0,12.0,25.0,0.0,25.0,232.0,13.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001895-01-2021,2021,300.0,34.0,3.0,25.0,0.0,25.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001896-01-2021,2021,300.0,1295.0,85.0,220.0,0.0,220.0,1340.0,45.0,100.0,0.0,100.0,1390.0,50.0,115.0,0.0,115.0,1439.0,49.0,112.0,0.0,112.0,1517.0,78.0,199.0,0.0,199.0,1610.0,93.0,244.0,0.0,244.0,1632.0,22.0,31.0,0.0,31.0,1645.0,13.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001897-01-2021,2021,149.0,260.0,21.0,28.0,0.0,28.0,273.0,13.0,25.0,0.0,25.0,291.0,18.0,25.0,0.0,25.0,310.0,19.0,25.0,0.0,25.0,328.0,18.0,25.0,0.0,25.0,350.0,22.0,31.0,0.0,31.0,376.0,26.0,43.0,0.0,43.0,392.0,16.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001898-01-2021,2021,0.0,39.0,15.0,25.0,0.0,25.0,50.0,11.0,25.0,0.0,25.0,63.0,13.0,25.0,0.0,25.0,76.0,13.0,25.0,0.0,25.0,89.0,13.0,25.0,0.0,25.0,104.0,15.0,25.0,0.0,25.0,117.0,13.0,25.0,0.0,25.0,134.0,17.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001899-01-2021,2021,25.0,555.0,150.0,415.0,0.0,415.0,659.0,104.0,277.0,0.0,277.0,785.0,126.0,343.0,0.0,343.0,825.0,40.0,85.0,0.0,85.0,880.0,55.0,130.0,0.0,130.0,919.0,39.0,82.0,0.0,82.0,958.0,39.0,82.0,0.0,82.0,974.0,16.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001900-01-2021,2021,25.0,262.0,16.0,25.0,0.0,25.0,289.0,27.0,46.0,0.0,46.0,331.0,42.0,91.0,0.0,91.0,366.0,35.0,70.0,0.0,70.0,428.0,62.0,151.0,0.0,151.0,447.0,19.0,25.0,0.0,25.0,467.0,20.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001901-01-2021,2021,0.0,381.0,25.0,40.0,0.0,40.0,409.0,28.0,49.0,0.0,49.0,436.0,27.0,46.0,0.0,46.0,464.0,28.0,49.0,0.0,49.0,505.0,41.0,88.0,0.0,88.0,530.0,25.0,40.0,0.0,40.0,562.0,32.0,61.0,0.0,61.0,574.0,12.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001902-01-2021,2021,150.0,450.0,32.0,61.0,0.0,61.0,480.0,30.0,55.0,0.0,55.0,533.0,53.0,124.0,0.0,124.0,550.0,17.0,25.0,0.0,25.0,582.0,32.0,61.0,0.0,61.0,608.0,26.0,43.0,0.0,43.0,640.0,32.0,61.0,0.0,61.0,667.0,27.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001903-01-2021,2021,50.0,217.0,5.0,25.0,0.0,25.0,223.0,6.0,25.0,0.0,25.0,230.0,7.0,25.0,0.0,25.0,236.0,6.0,25.0,0.0,25.0,242.0,6.0,25.0,0.0,25.0,254.0,12.0,25.0,0.0,25.0,262.0,8.0,25.0,0.0,25.0,270.0,8.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001904-01-2021,2021,0.0,72.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001905-01-2021,2021,214.0,674.0,67.0,166.0,0.0,166.0,728.0,54.0,127.0,0.0,127.0,794.0,66.0,163.0,0.0,163.0,853.0,59.0,142.0,0.0,142.0,918.0,65.0,160.0,0.0,160.0,987.0,69.0,172.0,0.0,172.0,1089.0,102.0,271.0,0.0,271.0,1172.0,83.0,214.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001906-01-2021,2021,92.0,261.0,20.0,25.0,0.0,25.0,278.0,17.0,25.0,0.0,25.0,303.0,25.0,40.0,0.0,40.0,328.0,25.0,40.0,0.0,40.0,358.0,30.0,55.0,0.0,55.0,390.0,32.0,61.0,0.0,61.0,424.0,34.0,67.0,0.0,67.0,444.0,20.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001907-01-2021,2021,159.0,337.0,22.0,31.0,0.0,31.0,371.0,34.0,67.0,0.0,67.0,411.0,40.0,85.0,0.0,85.0,442.0,31.0,58.0,0.0,58.0,477.0,35.0,70.0,0.0,70.0,499.0,22.0,31.0,0.0,31.0,530.0,31.0,58.0,0.0,58.0,565.0,35.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001908-01-2021,2021,136.0,374.0,38.0,79.0,0.0,79.0,415.0,41.0,88.0,0.0,88.0,460.0,45.0,100.0,0.0,100.0,482.0,22.0,31.0,0.0,31.0,512.0,30.0,55.0,0.0,55.0,558.0,46.0,103.0,0.0,103.0,607.0,49.0,112.0,0.0,112.0,664.0,57.0,136.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001909-01-2021,2021,75.0,62.0,5.0,25.0,0.0,25.0,66.0,4.0,25.0,0.0,25.0,68.0,2.0,25.0,0.0,25.0,70.0,2.0,25.0,0.0,25.0,74.0,4.0,25.0,0.0,25.0,75.0,1.0,25.0,0.0,25.0,78.0,3.0,25.0,0.0,25.0,79.0,1.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001910-01-2021,2021,75.0,195.0,23.0,34.0,0.0,34.0,213.0,18.0,25.0,0.0,25.0,224.0,11.0,25.0,0.0,25.0,242.0,18.0,25.0,0.0,25.0,261.0,19.0,25.0,0.0,25.0,272.0,11.0,25.0,0.0,25.0,287.0,15.0,25.0,0.0,25.0,299.0,12.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001911-01-2021,2021,170.0,168.0,28.0,49.0,0.0,49.0,210.0,42.0,91.0,0.0,91.0,280.0,70.0,175.0,0.0,175.0,354.0,74.0,187.0,0.0,187.0,434.0,80.0,205.0,0.0,205.0,476.0,42.0,91.0,0.0,91.0,536.0,60.0,145.0,0.0,145.0,541.0,5.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001912-01-2021,2021,25.0,414.0,31.0,58.0,0.0,58.0,438.0,24.0,37.0,0.0,37.0,452.0,14.0,25.0,0.0,25.0,466.0,14.0,25.0,0.0,25.0,485.0,19.0,25.0,0.0,25.0,502.0,17.0,25.0,0.0,25.0,520.0,18.0,25.0,0.0,25.0,534.0,14.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001913-01-2021,2021,139.0,1405.0,0.0,0.0,0.0,0.0,1405.0,0.0,0.0,0.0,0.0,1405.0,0.0,0.0,0.0,0.0,1405.0,0.0,0.0,0.0,0.0,1419.0,14.0,25.0,0.0,25.0,1437.0,18.0,25.0,0.0,25.0,1470.0,33.0,64.0,0.0,64.0,1490.0,20.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001914-01-2021,2021,55.0,1093.0,22.0,31.0,0.0,31.0,1110.0,17.0,25.0,0.0,25.0,1137.0,27.0,46.0,0.0,46.0,1167.0,30.0,55.0,0.0,55.0,1197.0,30.0,55.0,0.0,55.0,1228.0,31.0,58.0,0.0,58.0,1257.0,29.0,52.0,0.0,52.0,1287.0,30.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001915-01-2021,2021,25.0,57.0,1.0,25.0,0.0,25.0,59.0,2.0,25.0,0.0,25.0,59.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,61.0,2.0,25.0,0.0,25.0,66.0,5.0,25.0,0.0,25.0,74.0,8.0,25.0,0.0,25.0,83.0,9.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001916-01-2021,2021,0.0,32.0,1.0,25.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,33.0,1.0,25.0,0.0,25.0,33.0,0.0,0.0,0.0,0.0,43.0,10.0,25.0,0.0,25.0,48.0,5.0,25.0,0.0,25.0,58.0,10.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001917-01-2021,2021,86.0,493.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,653.0,163.0,454.0,0.0,454.0,678.0,25.0,40.0,0.0,40.0,701.0,23.0,34.0,0.0,34.0,732.0,31.0,58.0,0.0,58.0,760.0,28.0,49.0,0.0,49.0,784.0,24.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001918-01-2021,2021,25.0,167.0,17.0,25.0,0.0,25.0,186.0,19.0,25.0,0.0,25.0,204.0,18.0,25.0,0.0,25.0,221.0,17.0,25.0,0.0,25.0,238.0,17.0,25.0,0.0,25.0,253.0,15.0,25.0,0.0,25.0,269.0,16.0,25.0,0.0,25.0,282.0,13.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001919-01-2021,2021,25.0,146.0,17.0,25.0,0.0,25.0,162.0,16.0,25.0,0.0,25.0,181.0,19.0,25.0,0.0,25.0,197.0,16.0,25.0,0.0,25.0,219.0,22.0,31.0,0.0,31.0,240.0,21.0,28.0,0.0,28.0,259.0,19.0,25.0,0.0,25.0,276.0,17.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001920-01-2021,2021,397.0,221.0,18.0,25.0,0.0,25.0,236.0,15.0,25.0,0.0,25.0,272.0,36.0,73.0,0.0,73.0,300.0,28.0,49.0,0.0,49.0,341.0,41.0,88.0,0.0,88.0,383.0,42.0,91.0,0.0,91.0,443.0,60.0,145.0,0.0,145.0,479.0,36.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001921-01-2021,2021,75.0,18.0,1.0,25.0,0.0,25.0,20.0,2.0,25.0,0.0,25.0,21.0,1.0,25.0,0.0,25.0,22.0,1.0,25.0,0.0,25.0,24.0,2.0,25.0,0.0,25.0,26.0,2.0,25.0,0.0,25.0,28.0,2.0,25.0,0.0,25.0,30.0,2.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001922-01-2021,2021,59.0,121.0,20.0,25.0,0.0,25.0,142.0,21.0,28.0,0.0,28.0,165.0,23.0,34.0,0.0,34.0,181.0,16.0,25.0,0.0,25.0,200.0,19.0,25.0,0.0,25.0,217.0,17.0,25.0,0.0,25.0,240.0,23.0,34.0,0.0,34.0,259.0,19.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001923-01-2021,2021,91.0,264.0,41.0,88.0,0.0,88.0,295.0,31.0,58.0,0.0,58.0,357.0,62.0,151.0,0.0,151.0,394.0,37.0,76.0,0.0,76.0,427.0,33.0,64.0,0.0,64.0,465.0,38.0,79.0,0.0,79.0,522.0,57.0,136.0,0.0,136.0,564.0,42.0,91.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001924-01-2021,2021,479.0,974.0,79.0,202.0,0.0,202.0,1042.0,68.0,169.0,0.0,169.0,1142.0,100.0,265.0,0.0,265.0,1225.0,83.0,214.0,0.0,214.0,1317.0,92.0,241.0,0.0,241.0,1400.0,83.0,214.0,0.0,214.0,1482.0,82.0,211.0,0.0,211.0,1583.0,101.0,268.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001925-01-2021,2021,753.0,411.0,52.0,121.0,0.0,121.0,452.0,41.0,88.0,0.0,88.0,502.0,50.0,115.0,0.0,115.0,533.0,31.0,58.0,0.0,58.0,584.0,51.0,118.0,0.0,118.0,651.0,67.0,166.0,0.0,166.0,764.0,113.0,304.0,0.0,304.0,870.0,106.0,283.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001926-01-2021,2021,277.0,433.0,7.0,25.0,0.0,25.0,445.0,12.0,25.0,0.0,25.0,474.0,29.0,52.0,0.0,52.0,505.0,31.0,58.0,0.0,58.0,522.0,17.0,25.0,0.0,25.0,547.0,25.0,40.0,0.0,40.0,597.0,50.0,115.0,0.0,115.0,701.0,104.0,277.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001927-01-2021,2021,395.0,177.0,21.0,28.0,0.0,28.0,195.0,18.0,25.0,0.0,25.0,216.0,21.0,28.0,0.0,28.0,264.0,48.0,109.0,0.0,109.0,314.0,50.0,115.0,0.0,115.0,449.0,135.0,370.0,0.0,370.0,390.0,0.0,0.0,0.0,0.0,407.0,17.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001928-01-2021,2021,127.0,491.0,43.0,94.0,0.0,94.0,541.0,50.0,115.0,0.0,115.0,591.0,50.0,115.0,0.0,115.0,629.0,38.0,79.0,0.0,79.0,670.0,41.0,88.0,0.0,88.0,707.0,37.0,76.0,0.0,76.0,758.0,51.0,118.0,0.0,118.0,812.0,54.0,127.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001929-01-2021,2021,0.0,409.0,0.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,4099.0,0.0,0.0,0.0,0.0,4099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001930-01-2021,2021,50.0,74.0,8.0,25.0,0.0,25.0,81.0,7.0,25.0,0.0,25.0,87.0,6.0,25.0,0.0,25.0,91.0,4.0,25.0,0.0,25.0,94.0,3.0,25.0,0.0,25.0,98.0,4.0,25.0,0.0,25.0,102.0,4.0,25.0,0.0,25.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001931-01-2021,2021,0.0,11.0,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,25.0,15.0,3.0,25.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001932-01-2021,2021,206.0,621.0,57.0,136.0,0.0,136.0,676.0,55.0,130.0,0.0,130.0,720.0,44.0,97.0,0.0,97.0,761.0,41.0,88.0,0.0,88.0,817.0,56.0,133.0,0.0,133.0,829.0,12.0,25.0,0.0,25.0,873.0,44.0,97.0,0.0,97.0,921.0,48.0,109.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001933-01-2021,2021,75.0,90.0,23.0,34.0,0.0,34.0,98.0,8.0,25.0,0.0,25.0,110.0,12.0,25.0,0.0,25.0,117.0,7.0,25.0,0.0,25.0,127.0,10.0,25.0,0.0,25.0,138.0,11.0,25.0,0.0,25.0,153.0,15.0,25.0,0.0,25.0,161.0,8.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001934-01-2021,2021,0.0,334.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
